promo_date,property,campaign,channel,promo_spend,redemptions,promo_revenue,is_duplicate_row,is_negative_spend,roi
2025-10-08,RW_NYC,VIP Reload,Onsite,578.81,325,1502.04,No,No,2.595
2025-10-08,RW_NYC,Slots Frenzy,Email,1575.33,60,3428.44,No,No,2.1763
2025-10-08,RW_NYC,Slots Frenzy,SMS,716.92,119,1375.62,No,No,1.9188
2025-10-08,RW_NYC,Slots Frenzy,App,1944.13,230,6995.97,No,No,3.5985
2025-10-08,RW_NYC,Slots Frenzy,Onsite,1558.08,251,5287.54,No,No,3.3936
2025-10-09,RW_NYC,Fall Bonus,Email,876.91,193,3307.23,No,No,3.7715
2025-10-09,RW_NYC,Fall Bonus,SMS,2133.68,51,5001.35,No,No,2.344
2025-10-09,RW_NYC,Fall Bonus,App,1744.36,297,4712.08,No,No,2.7013
2025-10-09,RW_NYC,Fall Bonus,Onsite,2764.61,212,4862.27,No,No,1.7588
2025-10-09,RW_NYC,Holiday Boost,Email,698.69,131,1451.67,No,No,2.0777
2025-10-09,RW_NYC,Holiday Boost,SMS,1209.11,138,4444.45,No,No,3.6758
2025-10-09,RW_NYC,Holiday Boost,App,1427.08,206,3936.48,No,No,2.7584
2025-10-09,RW_NYC,Holiday Boost,Onsite,1299.9,233,4616.37,No,No,3.5513
2025-10-09,RW_NYC,VIP Reload,Email,1320.83,13,2440.59,No,No,1.8478
2025-10-09,RW_NYC,VIP Reload,SMS,834.25,165,1623.23,No,No,1.9457
2025-10-09,RW_NYC,VIP Reload,App,1425.67,160,2556.53,No,No,1.7932
2025-10-09,RW_NYC,VIP Reload,Onsite,3356.81,164,6779.68,No,No,2.0197
2025-10-09,RW_NYC,Slots Frenzy,Email,1310.66,138,3867.78,No,No,2.951
2025-10-09,RW_NYC,Slots Frenzy,SMS,1442.11,171,3477.42,No,No,2.4113
2025-10-09,RW_NYC,Slots Frenzy,App,1215.2,271,4544.65,No,No,3.7398
2025-10-09,RW_NYC,Slots Frenzy,Onsite,1032.67,211,2086.96,No,No,2.0209
2025-10-11,RW_NYC,Fall Bonus,Email,716.77,120,1207.01,No,No,1.684
2025-10-11,RW_NYC,Fall Bonus,SMS,1325.41,206,2757.77,No,No,2.0807
2025-10-11,RW_NYC,Fall Bonus,App,1925.09,308,5881.93,No,No,3.0554
2025-10-11,RW_NYC,Fall Bonus,Onsite,1973.43,182,4929.55,No,No,2.498
2025-10-11,RW_NYC,Holiday Boost,Email,718.11,86,2529.17,No,No,3.522
2025-10-11,RW_NYC,Holiday Boost,SMS,1583.81,266,3485.35,No,No,2.2006
2025-10-11,RW_NYC,Holiday Boost,App,1081.84,326,1735.84,No,No,1.6045
2025-10-11,RW_NYC,Holiday Boost,Onsite,3166.93,307,11772.1,No,No,3.7172
2025-10-11,RW_NYC,VIP Reload,Email,948.08,114,1659.05,No,No,1.7499
2025-10-11,RW_NYC,VIP Reload,SMS,679.22,159,1177.54,No,No,1.7337
2025-10-11,RW_NYC,VIP Reload,App,2279.71,232,7786.4,No,No,3.4155
2025-10-11,RW_NYC,VIP Reload,Onsite,1985.65,224,3342.24,No,No,1.6832
2025-10-11,RW_NYC,Slots Frenzy,Email,1283.3,112,2597.31,No,No,2.0239
2025-10-11,RW_NYC,Slots Frenzy,SMS,1363.99,275,3741.75,No,No,2.7432
2025-10-11,RW_NYC,Slots Frenzy,App,1511.79,273,3499.9,No,No,2.3151
2025-10-11,RW_NYC,Slots Frenzy,Onsite,1605.02,265,2946.16,No,No,1.8356
2025-10-12,RW_NYC,Fall Bonus,Email,409.48,32,927.55,No,No,2.2652
2025-10-12,RW_NYC,Fall Bonus,SMS,1634.47,149,4088.43,No,No,2.5014
2025-10-12,RW_NYC,Fall Bonus,App,2493.76,179,8631.07,No,No,3.4611
2025-10-12,RW_NYC,Fall Bonus,Onsite,1966.18,177,6654.32,No,No,3.3844
2025-10-12,RW_NYC,Holiday Boost,Email,741.9,160,1836.0,No,No,2.4747
2025-10-12,RW_NYC,Holiday Boost,SMS,1770.36,215,3055.96,No,No,1.7262
2025-10-12,RW_NYC,Holiday Boost,App,3052.0,319,6598.79,No,No,2.1621
2025-10-12,RW_NYC,Holiday Boost,Onsite,835.9,218,1590.38,No,No,1.9026
2025-10-12,RW_NYC,VIP Reload,Email,1203.29,15,3311.24,No,No,2.7518
2025-10-12,RW_NYC,VIP Reload,SMS,355.49,189,909.8,No,No,2.5593
2025-10-12,RW_NYC,VIP Reload,App,1687.23,241,5055.71,No,No,2.9965
2025-10-12,RW_NYC,VIP Reload,Onsite,1543.12,307,4088.66,No,No,2.6496
2025-10-12,RW_NYC,Slots Frenzy,Email,1194.77,166,3820.48,No,No,3.1977
2025-10-12,RW_NYC,Slots Frenzy,SMS,1708.74,276,3376.84,No,No,1.9762
2025-10-12,RW_NYC,Slots Frenzy,App,880.88,299,2669.9,No,No,3.0309
2025-10-12,RW_NYC,Slots Frenzy,Onsite,2372.57,181,4379.09,No,No,1.8457
2025-10-13,RW_NYC,Fall Bonus,Email,810.72,147,1305.27,No,No,1.61
2025-10-13,RW_NYC,Fall Bonus,SMS,943.67,231,2359.32,No,No,2.5002
2025-10-13,RW_NYC,Fall Bonus,App,1401.48,194,3472.4,No,No,2.4777
2025-10-13,RW_NYC,Fall Bonus,Onsite,1830.29,127,4004.17,No,No,2.1877
2025-10-13,RW_NYC,Holiday Boost,Email,758.77,116,2054.26,No,No,2.7074
2025-10-13,RW_NYC,Holiday Boost,SMS,1560.5,183,4953.53,No,No,3.1743
2025-10-13,RW_NYC,Holiday Boost,App,1480.29,180,4841.02,No,No,3.2703
2025-10-13,RW_NYC,Holiday Boost,Onsite,1711.7,244,2844.97,No,No,1.6621
2025-10-13,RW_NYC,VIP Reload,Email,0.0,105,0.0,No,No,
2025-10-13,RW_NYC,VIP Reload,SMS,854.44,92,2846.85,No,No,3.3318
2025-10-13,RW_NYC,VIP Reload,App,2040.83,182,7037.6,No,No,3.4484
2025-10-13,RW_NYC,VIP Reload,Onsite,2184.43,213,3883.19,No,No,1.7777
2025-10-13,RW_NYC,Slots Frenzy,Email,643.13,105,1486.26,No,No,2.311
2025-10-13,RW_NYC,Slots Frenzy,SMS,1602.12,122,5496.86,No,No,3.431
2025-10-13,RW_NYC,Slots Frenzy,App,915.68,144,3408.44,No,No,3.7223
2025-10-13,RW_NYC,Slots Frenzy,Onsite,1737.58,165,5042.89,No,No,2.9022
2025-10-14,RW_NYC,Fall Bonus,Email,600.75,145,1380.3,No,No,2.2976
2025-10-14,RW_NYC,Fall Bonus,SMS,1384.05,134,4429.84,No,No,3.2006
2025-10-14,RW_NYC,Fall Bonus,App,1445.0,295,2372.09,No,No,1.6416
2025-10-14,RW_NYC,Fall Bonus,Onsite,2803.48,188,10214.62,No,No,3.6436
2025-10-14,RW_NYC,Holiday Boost,Email,630.7,125,2235.95,No,No,3.5452
2025-10-14,RW_NYC,Holiday Boost,SMS,1176.15,165,2451.41,No,No,2.0843
2025-10-14,RW_NYC,Holiday Boost,App,1477.09,276,5104.16,No,No,3.4556
2025-10-14,RW_NYC,Holiday Boost,Onsite,1135.17,402,3781.72,No,No,3.3314
2025-10-14,RW_NYC,VIP Reload,Email,684.15,67,2466.44,No,No,3.6051
2025-10-14,RW_NYC,VIP Reload,SMS,520.28,254,1552.64,No,No,2.9842
2025-10-14,RW_NYC,VIP Reload,App,2072.45,279,5621.91,No,No,2.7127
2025-10-14,RW_NYC,VIP Reload,Onsite,961.43,277,2557.88,No,No,2.6605
2025-10-14,RW_NYC,Slots Frenzy,Email,631.05,49,1431.24,No,No,2.268
2025-10-14,RW_NYC,Slots Frenzy,SMS,1107.79,62,2359.7,No,No,2.1301
2025-10-14,RW_NYC,Slots Frenzy,App,1775.49,261,6293.86,No,No,3.5449
2025-10-14,RW_NYC,Slots Frenzy,Onsite,630.31,198,1855.03,No,No,2.943
2025-10-15,RW_NYC,Fall Bonus,Email,792.26,40,2211.85,No,No,2.7918
2025-10-15,RW_NYC,Fall Bonus,SMS,1299.67,152,3390.06,No,No,2.6084
2025-10-15,RW_NYC,Fall Bonus,App,2709.12,241,9688.57,No,No,3.5763
2025-10-15,RW_NYC,Fall Bonus,Onsite,1618.55,219,3030.3,No,No,1.8722
2025-10-15,RW_NYC,Holiday Boost,Email,876.2,150,2786.26,No,No,3.1799
2025-10-15,RW_NYC,Holiday Boost,SMS,1355.25,122,2247.84,No,No,1.6586
2025-10-15,RW_NYC,Holiday Boost,App,1428.78,279,4259.98,No,No,2.9816
2025-10-15,RW_NYC,Holiday Boost,Onsite,983.74,265,2557.62,No,No,2.5999
2025-10-15,RW_NYC,VIP Reload,Email,350.9,98,865.34,No,No,2.4661
2025-10-15,RW_NYC,VIP Reload,SMS,721.02,151,1734.75,No,No,2.406
2025-10-15,RW_NYC,VIP Reload,App,1955.1,333,7395.45,No,No,3.7826
2025-10-15,RW_NYC,VIP Reload,Onsite,2242.02,271,4312.77,No,No,1.9236
2025-10-15,RW_NYC,Slots Frenzy,Email,386.81,127,822.17,No,No,2.1255
2025-10-15,RW_NYC,Slots Frenzy,SMS,1515.51,58,3807.04,No,No,2.5121
2025-10-15,RW_NYC,Slots Frenzy,App,669.04,144,2522.41,No,No,3.7702
2025-10-15,RW_NYC,Slots Frenzy,Onsite,2297.15,231,8693.57,No,No,3.7845
2025-10-16,RW_NYC,Fall Bonus,Email,977.43,123,3713.76,No,No,3.7995
2025-10-16,RW_NYC,Fall Bonus,SMS,1446.43,221,3017.86,No,No,2.0864
2025-10-16,RW_NYC,Fall Bonus,App,1683.36,130,4312.52,No,No,2.5619
2025-10-16,RW_NYC,Fall Bonus,Onsite,1287.86,302,3818.78,No,No,2.9652
2025-10-16,RW_NYC,Holiday Boost,Email,512.35,83,1694.37,No,No,3.3071
2025-10-16,RW_NYC,Holiday Boost,SMS,1271.33,58,2736.52,No,No,2.1525
2025-10-16,RW_NYC,Holiday Boost,App,1010.84,248,1756.86,No,No,1.738
2025-10-16,RW_NYC,Holiday Boost,Onsite,1734.7,380,5259.88,No,No,3.0322
2025-10-16,RW_NYC,VIP Reload,Email,1234.15,38,4667.61,No,No,3.782
2025-10-16,RW_NYC,VIP Reload,SMS,1592.13,245,2653.12,No,No,1.6664
2025-10-16,RW_NYC,VIP Reload,App,1658.66,197,4351.48,No,No,2.6235
2025-10-16,RW_NYC,VIP Reload,Onsite,924.75,237,2100.26,No,No,2.2712
2025-10-16,RW_NYC,Slots Frenzy,Email,809.6,169,3024.59,No,No,3.7359
2025-10-16,RW_NYC,Slots Frenzy,SMS,1250.53,94,3756.86,No,No,3.0042
2025-10-16,RW_NYC,Slots Frenzy,App,2153.6,256,7028.84,No,No,3.2638
2025-10-16,RW_NYC,Slots Frenzy,Onsite,2200.23,187,6123.97,No,No,2.7833
2025-10-17,RW_NYC,Fall Bonus,Email,1311.33,215,3712.79,No,No,2.8313
2025-10-17,RW_NYC,Fall Bonus,SMS,1534.16,153,5063.09,No,No,3.3002
2025-10-17,RW_NYC,Fall Bonus,App,946.55,108,2495.49,No,No,2.6364
2025-10-17,RW_NYC,Fall Bonus,Onsite,2188.07,108,6515.4,No,No,2.9777
2025-10-17,RW_NYC,Holiday Boost,Email,592.66,139,1893.82,No,No,3.1955
2025-10-17,RW_NYC,Holiday Boost,SMS,1946.03,147,4192.74,No,No,2.1545
2025-10-17,RW_NYC,Holiday Boost,App,2033.16,293,6380.17,No,No,3.1381
2025-10-17,RW_NYC,Holiday Boost,Onsite,1608.47,253,5426.92,No,No,3.374
2025-10-17,RW_NYC,VIP Reload,Email,1488.97,112,4677.28,No,No,3.1413
2025-10-17,RW_NYC,VIP Reload,SMS,1939.48,213,3359.41,No,No,1.7321
2025-10-17,RW_NYC,VIP Reload,App,2266.36,269,8329.45,No,No,3.6753
2025-10-17,RW_NYC,VIP Reload,Onsite,2528.95,322,8377.19,No,No,3.3125
2025-10-17,RW_NYC,Slots Frenzy,Email,883.63,268,3318.54,No,No,3.7556
2025-10-17,RW_NYC,Slots Frenzy,SMS,921.27,169,1566.5,No,No,1.7004
2025-10-17,RW_NYC,Slots Frenzy,App,1378.1,90,3891.54,No,No,2.8238
2025-10-17,RW_NYC,Slots Frenzy,Onsite,2133.77,194,7913.66,No,No,3.7088
2025-10-18,RW_NYC,Fall Bonus,Email,1335.36,181,3650.19,No,No,2.7335
2025-10-18,RW_NYC,Fall Bonus,SMS,1731.65,226,4211.86,No,No,2.4323
2025-10-18,RW_NYC,Fall Bonus,App,1065.33,218,1719.15,No,No,1.6137
2025-10-18,RW_NYC,Fall Bonus,Onsite,1175.17,164,3226.01,No,No,2.7451
2025-10-18,RW_NYC,Holiday Boost,Email,1318.7,101,2528.6,No,No,1.9175
2025-10-18,RW_NYC,Holiday Boost,SMS,1465.35,247,3057.77,No,No,2.0867
2025-10-18,RW_NYC,Holiday Boost,App,1934.4,282,3506.23,No,No,1.8126
2025-10-18,RW_NYC,Holiday Boost,Onsite,1776.74,279,5077.01,No,No,2.8575
2025-10-18,RW_NYC,VIP Reload,Email,1449.11,170,4603.06,No,No,3.1765
2025-10-18,RW_NYC,VIP Reload,SMS,1620.92,206,3266.31,No,No,2.0151
2025-10-18,RW_NYC,VIP Reload,App,1633.07,395,3091.62,No,No,1.8931
2025-10-18,RW_NYC,VIP Reload,Onsite,3127.38,218,8062.39,No,No,2.578
2025-10-18,RW_NYC,Slots Frenzy,Email,844.09,1,2399.64,No,No,2.8429
2025-10-18,RW_NYC,Slots Frenzy,SMS,1652.47,195,3694.74,No,No,2.2359
2025-10-18,RW_NYC,Slots Frenzy,App,1273.61,152,4461.76,No,No,3.5032
2025-10-18,RW_NYC,Slots Frenzy,Onsite,1864.37,283,6401.43,No,No,3.4336
2025-10-19,RW_NYC,Fall Bonus,Email,1243.11,123,3547.89,No,No,2.854
2025-10-19,RW_NYC,Fall Bonus,SMS,1438.27,223,3405.97,No,No,2.3681
2025-10-19,RW_NYC,Fall Bonus,App,1562.26,275,5209.99,No,No,3.3349
2025-10-19,RW_NYC,Fall Bonus,Onsite,623.33,260,1650.38,No,No,2.6477
2025-10-19,RW_NYC,Holiday Boost,Email,934.33,153,1672.37,No,No,1.7899
2025-10-19,RW_NYC,Holiday Boost,SMS,1322.9,76,4386.32,No,No,3.3157
2025-10-19,RW_NYC,Holiday Boost,App,2545.31,231,6119.3,No,No,2.4041
2025-10-19,RW_NYC,Holiday Boost,Onsite,2561.7,217,5263.5,No,No,2.0547
2025-10-19,RW_NYC,VIP Reload,Email,755.98,37,1766.81,No,No,2.3371
2025-10-19,RW_NYC,VIP Reload,SMS,1128.87,120,2236.63,No,No,1.9813
2025-10-19,RW_NYC,VIP Reload,App,3064.94,239,8381.32,No,No,2.7346
2025-10-19,RW_NYC,VIP Reload,Onsite,2177.86,197,6900.32,No,No,3.1684
2025-10-19,RW_NYC,Slots Frenzy,Email,1012.03,40,3780.6,No,No,3.7357
2025-10-19,RW_NYC,Slots Frenzy,SMS,1296.81,246,2814.03,No,No,2.17
2025-10-19,RW_NYC,Slots Frenzy,App,1795.19,124,4841.16,No,No,2.6967
2025-10-19,RW_NYC,Slots Frenzy,Onsite,1941.37,163,4990.01,No,No,2.5704
2025-10-20,RW_NYC,Fall Bonus,Email,894.68,155,3106.49,No,No,3.4722
2025-10-20,RW_NYC,Fall Bonus,SMS,855.19,184,1505.39,No,No,1.7603
2025-10-20,RW_NYC,Fall Bonus,App,2503.29,275,7593.98,No,No,3.0336
2025-10-20,RW_NYC,Fall Bonus,Onsite,3404.63,213,10414.06,No,No,3.0588
2025-10-20,RW_NYC,Holiday Boost,Email,656.51,146,1737.97,No,No,2.6473
2025-10-20,RW_NYC,Holiday Boost,SMS,1115.27,45,2749.7,No,No,2.4655
2025-10-20,RW_NYC,Holiday Boost,App,2198.83,223,3727.0,No,No,1.695
2025-10-20,RW_NYC,Holiday Boost,Onsite,1812.69,305,5893.56,No,No,3.2513
2025-10-20,RW_NYC,VIP Reload,Email,946.75,104,1676.27,No,No,1.7706
2025-10-20,RW_NYC,VIP Reload,SMS,1211.04,223,4493.75,No,No,3.7107
2025-10-20,RW_NYC,VIP Reload,App,2301.2,319,4526.0,No,No,1.9668
2025-10-20,RW_NYC,VIP Reload,Onsite,2634.87,281,7753.98,No,No,2.9428
2025-10-20,RW_NYC,Slots Frenzy,Email,1122.41,140,3516.25,No,No,3.1328
2025-10-20,RW_NYC,Slots Frenzy,SMS,1376.98,300,3582.68,No,No,2.6018
2025-10-20,RW_NYC,Slots Frenzy,App,2065.94,252,6616.42,No,No,3.2026
2025-10-20,RW_NYC,Slots Frenzy,Onsite,1632.08,213,4815.24,No,No,2.9504
2025-10-21,RW_NYC,Fall Bonus,Email,1154.4,127,4344.42,No,No,3.7634
2025-10-21,RW_NYC,Fall Bonus,SMS,1296.81,221,4127.4,No,No,3.1827
2025-10-21,RW_NYC,Fall Bonus,App,1534.95,226,3512.18,No,No,2.2881
2025-10-21,RW_NYC,Fall Bonus,Onsite,1843.15,224,6676.84,No,No,3.6225
2025-10-21,RW_NYC,Holiday Boost,Email,1091.51,80,2634.76,No,No,2.4139
2025-10-21,RW_NYC,Holiday Boost,SMS,987.53,98,2136.88,No,No,2.1639
2025-10-21,RW_NYC,Holiday Boost,App,1832.37,125,5634.32,No,No,3.0749
2025-10-21,RW_NYC,Holiday Boost,Onsite,2001.57,143,3333.67,No,No,1.6655
2025-10-21,RW_NYC,VIP Reload,Email,529.38,60,1706.91,No,No,3.2244
2025-10-21,RW_NYC,VIP Reload,SMS,479.75,154,1372.23,No,No,2.8603
2025-10-21,RW_NYC,VIP Reload,App,1884.56,278,4010.72,No,No,2.1282
2025-10-21,RW_NYC,VIP Reload,Onsite,2132.36,252,4336.58,No,No,2.0337
2025-10-21,RW_NYC,Slots Frenzy,Email,898.1,251,2747.62,No,No,3.0594
2025-10-21,RW_NYC,Slots Frenzy,SMS,1038.4,138,2455.57,No,No,2.3648
2025-10-21,RW_NYC,Slots Frenzy,App,1391.95,285,3260.42,No,No,2.3423
2025-10-21,RW_NYC,Slots Frenzy,Onsite,1407.94,264,3243.86,No,No,2.304
2025-10-22,RW_NYC,Fall Bonus,Email,264.71,160,771.75,No,No,2.9155
2025-10-22,RW_NYC,Fall Bonus,SMS,762.05,187,1442.97,No,No,1.8935
2025-10-22,RW_NYC,Fall Bonus,App,1373.67,303,2648.6,No,No,1.9281
2025-10-22,RW_NYC,Fall Bonus,Onsite,1708.91,194,5900.36,No,No,3.4527
2025-10-22,RW_NYC,Holiday Boost,Email,918.68,101,2882.89,No,No,3.1381
2025-10-22,RW_NYC,Holiday Boost,SMS,492.77,183,1131.49,No,No,2.2962
2025-10-22,RW_NYC,Holiday Boost,App,2127.15,227,5367.68,No,No,2.5234
2025-10-22,RW_NYC,Holiday Boost,Onsite,1120.1,139,4254.73,No,No,3.7985
2025-10-22,RW_NYC,VIP Reload,Email,661.7,87,2358.5,No,No,3.5643
2025-10-22,RW_NYC,VIP Reload,SMS,1384.32,177,3182.7,No,No,2.2991
2025-10-22,RW_NYC,VIP Reload,App,1224.51,285,3199.98,No,No,2.6133
2025-10-22,RW_NYC,VIP Reload,Onsite,2140.42,311,5582.51,No,No,2.6081
2025-10-22,RW_NYC,Slots Frenzy,Email,1216.38,71,3192.78,No,No,2.6248
2025-10-22,RW_NYC,Slots Frenzy,SMS,948.9,85,3179.87,No,No,3.3511
2025-10-22,RW_NYC,Slots Frenzy,App,1506.86,195,4822.34,No,No,3.2003
2025-10-22,RW_NYC,Slots Frenzy,Onsite,1103.7,363,2144.02,No,No,1.9426
2025-10-23,RW_NYC,Fall Bonus,Email,862.73,87,2686.76,No,No,3.1143
2025-10-23,RW_NYC,Fall Bonus,SMS,1398.1,153,4142.45,No,No,2.9629
2025-10-23,RW_NYC,Fall Bonus,App,2495.67,203,5638.44,No,No,2.2593
2025-10-23,RW_NYC,Fall Bonus,Onsite,1627.34,288,2622.61,No,No,1.6116
2025-10-23,RW_NYC,Holiday Boost,Email,898.92,145,3225.24,No,No,3.5879
2025-10-23,RW_NYC,Holiday Boost,SMS,1138.67,158,3033.62,No,No,2.6642
2025-10-23,RW_NYC,Holiday Boost,App,2493.25,234,6130.66,No,No,2.4589
2025-10-23,RW_NYC,Holiday Boost,Onsite,2258.07,234,6280.76,No,No,2.7815
2025-10-23,RW_NYC,VIP Reload,Email,1246.01,192,4453.18,No,No,3.574
2025-10-23,RW_NYC,VIP Reload,SMS,1451.98,49,3005.47,No,No,2.0699
2025-10-23,RW_NYC,VIP Reload,App,2163.17,188,8047.39,No,No,3.7202
2025-10-23,RW_NYC,VIP Reload,Onsite,2520.04,194,7012.68,No,No,2.7828
2025-10-23,RW_NYC,Slots Frenzy,Email,587.43,205,1396.59,No,No,2.3775
2025-10-23,RW_NYC,Slots Frenzy,SMS,1203.03,82,2072.5,No,No,1.7227
2025-10-23,RW_NYC,Slots Frenzy,App,1372.22,254,4108.79,No,No,2.9943
2025-10-23,RW_NYC,Slots Frenzy,Onsite,428.74,245,1576.23,No,No,3.6764
2025-10-24,RW_NYC,Fall Bonus,Email,1203.11,161,2238.22,No,No,1.8604
2025-10-24,RW_NYC,Fall Bonus,SMS,2392.46,138,4329.98,No,No,1.8098
2025-10-24,RW_NYC,Fall Bonus,App,2435.3,254,8981.97,No,No,3.6882
2025-10-24,RW_NYC,Fall Bonus,Onsite,1717.58,240,3534.21,No,No,2.0577
2025-10-24,RW_NYC,Holiday Boost,Email,889.03,140,2639.58,No,No,2.9691
2025-10-24,RW_NYC,Holiday Boost,SMS,1031.82,289,3433.28,No,No,3.3274
2025-10-24,RW_NYC,Holiday Boost,App,2028.92,164,4944.6,No,No,2.4371
2025-10-24,RW_NYC,Holiday Boost,Onsite,1850.75,302,3730.16,No,No,2.0155
2025-10-24,RW_NYC,VIP Reload,Email,1158.44,1,2057.79,No,No,1.7763
2025-10-24,RW_NYC,VIP Reload,SMS,1561.05,224,3571.74,No,No,2.288
2025-10-24,RW_NYC,VIP Reload,App,1957.53,222,5728.07,No,No,2.9262
2025-10-24,RW_NYC,VIP Reload,Onsite,3288.14,187,10731.75,No,No,3.2638
2025-10-24,RW_NYC,Slots Frenzy,Email,662.81,159,1091.01,No,No,1.646
2025-10-24,RW_NYC,Slots Frenzy,SMS,1064.66,60,3650.63,No,No,3.4289
2025-10-24,RW_NYC,Slots Frenzy,App,1734.2,196,4316.21,No,No,2.4889
2025-10-24,RW_NYC,Slots Frenzy,Onsite,836.8,216,3093.98,No,No,3.6974
2025-10-25,RW_NYC,Fall Bonus,Email,463.0,181,1351.67,No,No,2.9194
2025-10-25,RW_NYC,Fall Bonus,SMS,1796.77,195,6383.14,No,No,3.5526
2025-10-25,RW_NYC,Fall Bonus,App,2806.79,192,10502.16,No,No,3.7417
2025-10-25,RW_NYC,Fall Bonus,Onsite,3319.16,255,8880.4,No,No,2.6755
2025-10-25,RW_NYC,Holiday Boost,Email,583.35,90,1050.39,No,No,1.8006
2025-10-25,RW_NYC,Holiday Boost,SMS,833.88,88,2379.86,No,No,2.854
2025-10-25,RW_NYC,Holiday Boost,App,2623.39,279,8636.56,No,No,3.2921
2025-10-25,RW_NYC,Holiday Boost,Onsite,2402.96,403,7078.54,No,No,2.9458
2025-10-25,RW_NYC,VIP Reload,Email,1329.37,148,2863.64,No,No,2.1541
2025-10-25,RW_NYC,VIP Reload,SMS,1223.14,193,2003.86,No,No,1.6383
2025-10-25,RW_NYC,VIP Reload,App,1432.58,261,4934.91,No,No,3.4448
2025-10-25,RW_NYC,VIP Reload,Onsite,1090.65,161,3831.88,No,No,3.5134
2025-10-25,RW_NYC,Slots Frenzy,Email,1200.7,130,4146.26,No,No,3.4532
2025-10-25,RW_NYC,Slots Frenzy,SMS,1702.32,168,5291.85,No,No,3.1086
2025-10-25,RW_NYC,Slots Frenzy,App,654.91,261,1673.94,No,No,2.556
2025-10-25,RW_NYC,Slots Frenzy,Onsite,2300.31,160,6548.25,No,No,2.8467
2025-10-26,RW_NYC,Fall Bonus,Email,930.32,50,2033.53,No,No,2.1858
2025-10-26,RW_NYC,Fall Bonus,SMS,1363.17,172,4005.52,No,No,2.9384
2025-10-26,RW_NYC,Fall Bonus,App,2626.37,319,6357.99,No,No,2.4208
2025-10-26,RW_NYC,Fall Bonus,Onsite,2476.45,208,5476.92,No,No,2.2116
2025-10-26,RW_NYC,Holiday Boost,Email,360.89,138,628.43,No,No,1.7413
2025-10-26,RW_NYC,Holiday Boost,SMS,1430.91,168,3554.06,No,No,2.4838
2025-10-26,RW_NYC,Holiday Boost,App,2360.47,109,5638.78,No,No,2.3888
2025-10-26,RW_NYC,Holiday Boost,Onsite,1631.6,158,5841.95,No,No,3.5805
2025-10-26,RW_NYC,VIP Reload,Email,773.52,155,1460.35,No,No,1.8879
2025-10-26,RW_NYC,VIP Reload,SMS,1609.47,150,5904.55,No,No,3.6686
2025-10-26,RW_NYC,VIP Reload,App,1715.71,246,6164.01,No,No,3.5927
2025-10-26,RW_NYC,VIP Reload,Onsite,2047.93,196,5764.38,No,No,2.8147
2025-10-26,RW_NYC,Slots Frenzy,Email,1176.19,117,3833.41,No,No,3.2592
2025-10-26,RW_NYC,Slots Frenzy,SMS,2218.41,159,7270.91,No,No,3.2775
2025-10-26,RW_NYC,Slots Frenzy,App,1626.18,176,3773.66,No,No,2.3206
2025-10-26,RW_NYC,Slots Frenzy,Onsite,1915.73,207,3913.3,No,No,2.0427
2025-10-27,RW_NYC,Fall Bonus,Email,1188.16,122,3960.49,No,No,3.3333
2025-10-27,RW_NYC,Fall Bonus,SMS,893.72,225,3038.32,No,No,3.3996
2025-10-27,RW_NYC,Fall Bonus,App,2432.97,275,7715.66,No,No,3.1713
2025-10-27,RW_NYC,Fall Bonus,Onsite,995.87,258,3371.71,No,No,3.3857
2025-10-27,RW_NYC,Holiday Boost,Email,1432.58,149,2374.77,No,No,1.6577
2025-10-27,RW_NYC,Holiday Boost,SMS,1310.78,92,4408.06,No,No,3.3629
2025-10-27,RW_NYC,Holiday Boost,App,2330.67,176,3736.82,No,No,1.6033
2025-10-27,RW_NYC,Holiday Boost,Onsite,1857.88,226,7008.13,No,No,3.7721
2025-10-27,RW_NYC,VIP Reload,Email,547.99,44,1286.84,No,No,2.3483
2025-10-27,RW_NYC,VIP Reload,SMS,427.76,253,1027.1,No,No,2.4011
2025-10-27,RW_NYC,VIP Reload,App,1814.12,255,6721.0,No,No,3.7048
2025-10-27,RW_NYC,VIP Reload,Onsite,2066.38,269,4637.62,No,No,2.2443
2025-10-27,RW_NYC,Slots Frenzy,Email,1048.83,201,2484.43,No,No,2.3688
2025-10-27,RW_NYC,Slots Frenzy,SMS,1180.38,252,4444.77,No,No,3.7655
2025-10-27,RW_NYC,Slots Frenzy,App,1946.53,241,6974.54,No,No,3.5831
2025-10-27,RW_NYC,Slots Frenzy,Onsite,2376.09,251,6924.89,No,No,2.9144
2025-10-28,RW_NYC,Fall Bonus,Email,961.9,120,3012.06,No,No,3.1314
2025-10-28,RW_NYC,Fall Bonus,SMS,1651.17,258,5285.5,No,No,3.2011
2025-10-28,RW_NYC,Fall Bonus,App,1573.28,241,3369.47,No,No,2.1417
2025-10-28,RW_NYC,Fall Bonus,Onsite,2417.07,247,8438.49,No,No,3.4912
2025-10-28,RW_NYC,Holiday Boost,Email,598.67,221,1320.3,No,No,2.2054
2025-10-28,RW_NYC,Holiday Boost,SMS,1172.45,147,3173.94,No,No,2.7071
2025-10-28,RW_NYC,Holiday Boost,App,1625.42,239,4669.6,No,No,2.8729
2025-10-28,RW_NYC,Holiday Boost,Onsite,1593.38,238,3554.32,No,No,2.2307
2025-10-28,RW_NYC,VIP Reload,Email,1305.14,178,4817.31,No,No,3.691
